Trading_Code,Date,Open,High,Low,Close,Volume
PHPMF1,2025-04-08,3.6,3.9,3.5,3.7,4003180.0
PHPMF1,2025-04-07,3.7,3.7,3.5,3.6,981035.0
PHPMF1,2025-04-06,3.3,3.6,3.3,3.6,4147861.0
PHPMF1,2025-03-27,3.3,3.4,3.2,3.3,1238478.0
PHPMF1,2025-03-25,3.2,3.3,3.2,3.2,308354.0
PHPMF1,2025-03-24,3.3,3.3,3.1,3.1,566724.0
PHPMF1,2025-03-23,3.3,3.3,3.1,3.2,356241.0
PHPMF1,2025-03-20,3.3,3.3,3.1,3.2,735811.0
PHPMF1,2025-03-19,3.2,3.3,3.1,3.3,1067440.0
PHPMF1,2025-03-18,3.0,3.2,3.0,3.2,668127.0
PHPMF1,2025-03-17,3.0,3.1,3.0,3.0,106155.0
PHPMF1,2025-03-16,3.1,3.1,3.0,3.0,236085.0
PHPMF1,2025-03-13,3.0,3.1,3.0,3.0,32831.0
PHPMF1,2025-03-12,3.0,3.1,3.0,3.1,12260.0
PHPMF1,2025-03-11,3.1,3.1,3.0,3.0,70376.0
PHPMF1,2025-03-10,3.1,3.1,3.0,3.0,84510.0
PHPMF1,2025-03-09,3.0,3.1,3.0,3.0,37282.0
PHPMF1,2025-03-06,3.0,3.1,3.0,3.1,53517.0
PHPMF1,2025-03-05,3.0,3.1,3.0,3.0,22130.0
PHPMF1,2025-03-04,3.1,3.1,3.0,3.0,93362.0
PHPMF1,2025-03-03,3.0,3.1,3.0,3.0,54704.0
PHPMF1,2025-03-02,3.1,3.1,3.0,3.1,231517.0
PHPMF1,2025-02-27,3.1,3.2,3.0,3.0,158705.0
PHPMF1,2025-02-26,3.2,3.2,3.1,3.1,435413.0
PHPMF1,2025-02-25,3.1,3.2,3.1,3.2,269249.0
PHPMF1,2025-02-24,3.1,3.2,3.0,3.1,466449.0
PHPMF1,2025-02-23,3.0,3.1,3.0,3.1,736474.0
PHPMF1,2025-02-20,3.1,3.1,3.0,3.0,58442.0
PHPMF1,2025-02-19,3.1,3.1,3.0,3.0,306087.0
PHPMF1,2025-02-18,3.1,3.1,3.0,3.1,70694.0
PHPMF1,2025-02-17,3.0,3.1,3.0,3.0,99224.0
PHPMF1,2025-02-16,3.1,3.1,3.0,3.0,230347.0
PHPMF1,2025-02-13,3.1,3.1,3.0,3.0,259320.0
PHPMF1,2025-02-12,3.0,3.1,3.0,3.0,36017.0
PHPMF1,2025-02-11,3.0,3.1,2.9,3.0,144423.0
PHPMF1,2025-02-10,3.0,3.1,2.9,3.0,165748.0
PHPMF1,2025-02-09,3.1,3.1,3.0,3.0,120120.0
PHPMF1,2025-02-06,3.0,3.1,3.0,3.0,145713.0
PHPMF1,2025-02-05,3.0,3.0,2.9,3.0,88827.0
PHPMF1,2025-02-04,3.0,3.0,2.9,3.0,19178.0
PHPMF1,2025-02-03,2.9,3.0,2.9,3.0,131089.0
PHPMF1,2025-02-02,3.0,3.0,2.9,2.9,82001.0
PHPMF1,2025-01-30,2.9,3.0,2.9,2.9,421719.0
PHPMF1,2025-01-29,3.0,3.0,2.9,2.9,14646.0
PHPMF1,2025-01-28,3.1,3.1,2.9,3.0,45217.0
PHPMF1,2025-01-27,2.9,3.1,2.9,3.0,158349.0
PHPMF1,2025-01-26,3.0,3.0,2.9,2.9,735026.0
PHPMF1,2025-01-23,3.0,3.1,3.0,3.0,148380.0
PHPMF1,2025-01-22,3.1,3.1,3.0,3.0,6167.0
PHPMF1,2025-01-21,3.1,3.1,3.0,3.0,112270.0
PHPMF1,2025-01-20,2.9,3.1,2.9,3.0,223586.0
PHPMF1,2025-01-19,3.1,3.1,2.9,3.0,310613.0
PHPMF1,2025-01-16,3.1,3.1,3.0,3.0,158915.0
PHPMF1,2025-01-15,3.1,3.1,3.0,3.0,24056.0
PHPMF1,2025-01-14,3.1,3.2,3.0,3.0,202768.0
PHPMF1,2025-01-13,3.1,3.2,3.0,3.1,101301.0
PHPMF1,2025-01-12,3.2,3.2,3.1,3.1,212141.0
